id,HeLa_geiger,HepG2_geiger,LnCap_geiger,HEK293_geiger,A549_geiger,K562_geiger,MCF7_geiger,Jurkat_geiger,RKO_geiger,GAMG_geiger,U2OS_geiger
A0AVF1,18.575845282198607,,51.619207007027477,58.013608893732474,25.548342232126959,12.994096852324944,35.842256564662911,22.423724198597927,23.601186840273598,29.159272123587513,30.344165493954733
Q15166,,36.875330304091534,,,61.642877274199996,,,,,,
O15258,56.35392463126967,102.96440250499676,147.78550613899066,65.850747727420753,65.805436597599723,76.421093707866035,107.38765298737896,73.552903183661513,88.902190207325191,116.14694867548398,88.699859397503658
P29401,273.69736425725301,240.39309266471332,283.14966589886018,299.7246189822568,326.1595888984321,183.63148026931276,306.83293501973435,247.05840123344976,166.59490562291515,376.58942942535487,284.63722804765484
Q9H0S4,139.50871051287925,93.160870654518149,92.745039447638604,156.23426440049204,89.728640844131576,80.251447501285313,135.30321345338248,96.21547655161676,103.98942376887432,98.80123839888445,154.54900032498517
P62807,,,105.47786689418493,,,67.825411955060375,64.999017230883339,90.424615640126149,,,54.936420547541303
P62805,585.89641903218001,580.92519987602725,786.6744958980172,708.33447411431678,592.04726082231252,415.44325439930861,750.62250455749461,636.55524920033292,465.85938446494623,667.89722302975497,699.35804303289353
Q92833,16.086638682241183,,18.01500991501316,16.884784446544518,,35.42475572954713,,22.860878307862297,,15.823534662094904,15.904741292617034
Q92831,,,,,,15.164615356323766,,19.930320427235745,,17.077406639110233,
Q9H845,90.029623566965469,68.994931051278513,171.27211828272229,113.40443083434764,57.880206502623274,50.358538612710767,126.63981814073115,86.324148974569894,64.944197822798571,118.97711129604181,91.994030341951813
Q8NFQ8,96.124343853790023,33.023721345061411,54.127865448189688,111.96394766478728,82.814580337203765,47.832251558496147,83.292055341488435,31.928277917332643,63.247696047722059,81.839624901391787,90.971798239018881
Q7L8L6,41.413366459146246,60.343251324779715,49.604232104454134,70.37838114316834,55.841141727897991,42.29521660490056,45.436412438263162,60.271121291128793,61.765773673555422,55.609937687245321,61.783338303305811
Q9H4P4,41.124236803611467,,41.426966796598627,50.435849212430071,28.496009551250278,24.287397464460057,33.847725835491012,36.459544701133318,42.995715557303861,28.090485479931591,
Q9HAP6,,,,,,,,,8.9934833022059468,,
Q6PII3,23.746697765993865,,16.950030920062236,26.35862965068641,,38.499611966551022,27.619155439274081,,15.824277378703661,,32.61518710940009
P07205,40.873583466179291,29.128598551168437,30.504881909085487,33.10517840539962,34.741273972531495,40.467617252350543,23.714594441825934,36.274088094717932,28.467018108983133,54.11317689049676,25.776569391557551
P07204,,,,103.3123561131343,20.96446341797898,,,,,,
Q9BWU0,46.094115464436243,53.660087016075686,57.038429040648815,95.202160865603162,53.87273625077848,44.346089423763807,75.336924692613081,38.993944490153126,37.871448801960582,40.857079545504497,77.285503095579699
Q13232,64.915808704732399,53.84561094140102,199.53637370891963,96.302294176318085,58.048116531204471,55.386337101270719,79.331975935705515,,35.992528224008574,74.495146005715313,66.221590759608262
Q13233,7.7727493823103,,,20.629114641736301,12.254094695349339,15.73470957008761,,,,,
P10915,47.990668349565091,,,,,,,,,,66.334564639768459
P48147,93.035972385465115,86.439288454396333,105.37706188726293,152.20952236678477,79.131154096099536,74.862957446416729,106.11235246788624,120.46942844223213,77.754067597541066,140.35381574021915,110.45827186639774
Q96DR4,,14.065880884115378,,,,23.670169708837896,,50.27882396424792,,40.065294040250706,51.432336122248081
P62380,35.837547337560437,,79.022548746382952,62.365857539141324,52.772703926810074,40.298922285047865,59.908394210213679,39.682532302602283,33.605582366037851,50.168534256143055,73.375859416583964
Q03188,18.155633934946628,16.693632370252377,30.827027278824303,13.713585880557934,23.587887467631589,43.772714108780548,23.373351316547033,37.344344584527931,14.695078157247451,17.845853542085333,23.118831911318228
P60891,146.77546131670161,111.99515052446277,184.71464143394402,227.31671025158792,109.80619935276597,115.85481760793793,165.59634890276237,169.76383574244468,128.32605572715912,181.45175037163025,145.61464437020251
Q5VUM1,76.999223933102044,27.733737891941196,53.177335301012604,83.120418839189867,25.548452447743337,47.00700960694968,33.955478240675639,68.197164548870077,,52.706741982344305,37.448141108738504
P29084,67.485134684084343,43.506559887607374,98.644777736262185,70.000942251762538,54.207553027232969,59.149188376704359,78.58226854089952,56.072700636120992,73.184856782700123,47.937247173068215,75.017942738541038
P49790,89.989259986807724,56.774004217103709,87.900254265904778,95.984727911947857,77.62833900772938,59.08881873885926,89.873227693160572,48.831571553715634,42.2313488299041,76.954696448254211,85.204373086807621
P49792,103.05742714051193,69.27834011134604,112.40725510738962,124.7392838495265,77.047362313534634,73.059484234821227,88.369190554966053,68.12533299315497,61.378043472481345,80.286496658064365,106.60676811949007
P51116,76.648744798636429,21.541830609880481,80.803926318144477,91.405243186987832,69.625714892880282,43.681180797592987,49.669280509843411,50.076784465804721,55.202534167329738,55.79388327477259,58.776328165182747
Q86VD7,,25.998671498378865,15.041035628719827,,,20.187047268798274,,38.929860644805004,,,
Q08170,54.485232020977492,37.210832808902325,38.705673695279479,120.25680092888001,48.580929513513148,58.582287160514795,44.724478587929298,70.264806805956852,45.713957686773561,87.093169298455038,58.095066116420021
Q9H773,136.40833038205963,128.88765850578656,143.28448358424066,254.51770513871088,132.55484640039435,103.28428126192777,211.57230940068871,60.203268178739904,79.304016977065714,113.26344902690299,117.61906019257806
Q00765,143.14077964420747,132.03748723038581,188.04513135949944,161.16464574966736,158.30646131911007,126.80765244410871,229.48852756287775,82.724054950581262,111.54666605784413,192.54248858901693,157.77689847396732
Q5T2D3,,,,51.021783135612374,,37.13578062072051,,,26.203688527489035,,
Q8WVD5,28.273057457556899,,,32.765892321469245,36.76326512519379,39.117574144826825,,,35.772018966917912,47.29290965607575,
Q6UWS5,52.046310819979588,,36.684914051908962,,56.578969681901029,39.020003439400305,,57.117779919474273,55.622357958554936,25.565671237901675,
Q8WY22,85.127750590350686,57.369478554111119,100.43432498949221,104.44420466969056,81.985324418639479,51.0828502975926,113.76825127683897,105.33993695034781,54.060546013044494,64.752256328784313,55.635975319887677
Q6Y288,33.779235543633398,40.605217905442416,49.121073137636145,83.321345170156903,55.171144357992617,18.916797963561748,51.706997800060464,45.382075727234543,32.665775833899986,90.081560277765433,63.05024979013487
Q9HA77,65.177694420442194,61.796208372823635,137.20874134912356,78.31525070938541,48.50165518812571,,29.448025520433774,52.015955396409836,40.692843444849139,44.319006516847935,29.921964664185115
Q9UFC0,52.829449342974698,41.147118146068912,41.914783274005202,87.259090904703214,50.29151536254809,64.805812535863211,85.951583565849361,65.90672806005837,73.156468233258565,63.560159019625466,74.054716854276833
O43325,,54.233636320731144,76.272376247247465,,22.432087860329641,,43.514339717753494,,27.691167960636061,,
O43324,130.58896634198115,148.81569801822016,180.63004473514766,161.12037057903981,120.32547226752308,95.780120841385326,139.91226897884718,120.13522016564748,125.11763178896827,154.69645116581253,147.72877611824785
Q9NWR8,,,,,21.193015873233847,,,,,,
Q6P6B7,,,48.363009656787668,,37.93733963081268,33.83031923541278,52.642293581398093,29.157174181182796,27.063490179872272,,35.743202577725384
Q6P6B1,,,,45.030593788129984,39.955799018634274,,,,,29.371845271657328,
Q63HM9,,,,,26.358876970537288,,,,,,
O75436,145.46876337970971,118.03920582306496,120.51312190001283,191.1578404638407,129.51560866572223,107.68247291494701,132.77936112272195,82.467151442646525,87.199977134715922,165.58964085999767,165.34713096690294
Q8NHV1,,,,,,,,82.16192659484102,,,
Q9C0J8,52.425034740553656,24.046812947381849,46.795970693077834,75.170108459080211,38.97647513570039,34.629663679761684,50.487270716314761,37.637034913038832,26.919235067673853,37.843388974826553,68.90725711825776
Q9H2K0,20.921682918000958,37.215831784910144,72.442914663345846,34.310757854319547,37.866206716721699,20.081400738041712,55.371588143824809,46.197072509529455,35.850582053470873,48.914182432144479,33.151569870809354
Q9H2K8,47.227407258787629,38.107191498023752,78.227262930414938,45.102105646457375,43.462323722245344,39.828378974203794,65.658733699612867,47.243171931296168,20.161941026767177,57.397259946231912,50.014154158431552
Q53GS9,97.948665246050666,88.093443677108397,119.62532341735835,147.61952686540707,95.514296886761642,92.251741824937866,131.21350771498371,115.08694481562907,93.096008616658665,110.60245259244401,132.820887647169
Q49AG3,18.139967927641202,,,18.090970893221833,20.043798759823467,17.21968683073576,16.283128408390009,13.558333896607023,13.116991884606071,16.407789690965313,29.851139498865216
Q9BZE2,12.240121722992578,14.603430480523475,40.516676412943461,35.576444059791349,19.316328517702459,28.183509603397344,,40.079262042477353,29.684166846542805,16.638436893433376,33.045052023286836
P02749,,58.356955096508578,,14.66431727345466,,,,,,,
Q9BZE4,161.10266281210741,132.0027758348684,174.28728492312132,181.11131255509827,133.53561749750295,110.1670925278803,169.66314190091376,96.591546814756342,129.4226127267448,126.10252106663042,120.7882761117731
A6NCE7,58.701082384442685,97.320783341267287,146.08703130069654,123.6509087028452,118.43521764936995,99.372302210877947,139.95345963248982,93.934416177445769,104.45073966991129,204.35458559652534,186.4901394873464
P43490,147.89264908768351,120.03801124696353,181.39241631006811,203.00229358778617,116.58885197978714,133.4182063029501,213.27219298512242,110.12796195856951,153.33895490316141,195.99745030419945,183.34484271973568
Q56UQ5,,18.636796632921502,,,,,,,,,
Q9H981,34.12413770579461,32.213153614898545,40.695796775734408,63.020181919879739,32.955882896391564,26.594373782394147,40.740252026815334,33.784054051632879,24.098087777865217,33.421524484471441,43.6000991653857
Q9NRV9,79.131285979434594,104.47080253602479,134.64368455303716,115.12653011250801,81.813425373024288,31.400190060920302,111.45805644424654,43.861304602189463,83.849724753771497,118.78390812891054,141.81071884536726
Q92508,,,,,,,,,,,13.247112301073496
Q92506,47.016883224940962,61.659687085932504,152.19979733462432,29.222647832743533,,15.957923165841869,,52.64469871655249,,36.360558280351349,
Q92504,,75.744172937121263,55.674193950802042,,,,51.118337082725802,,51.7052546625617,45.908020199743859,26.805646028009029
Q96HC4,125.72363129894326,81.706342452598918,85.386740121647179,126.79097800516551,147.59576627959456,84.19457078468389,117.76793216334589,42.548239566327432,44.012338936622875,110.32464802702644,125.34392106797237
P14616,,,,,57.340596200221349,,,,,,
Q6UW63,47.674090105056884,21.086718261914545,30.15299430162473,68.176899755018795,26.179250570253245,39.103182693977239,35.09812366262026,23.386077556483993,25.608785179919753,22.875479262300161,39.970902405912256
Q96BR1,,12.639752996909946,28.097658416355078,49.268961969140776,,,,,21.245597024900039,,35.505952385780283
Q96BR6,,32.432447609730588,,,,,,,,,
Q15744,,,46.702012028782775,37.449070349891429,,,,43.671309627514745,,51.554816757181115,
Q6UW68,102.86046347572096,90.11503146190573,249.89760064290616,148.23935180869563,160.82689041481294,141.1764853404753,176.60597742515372,128.3778815366058,81.406344023559058,120.48301905916894,92.291522437879479
Q6ZSJ8,61.039966418312211,47.081707595835155,45.252397497668881,110.91864349678031,62.37556182749352,82.995890569486662,70.699772626060295,,34.350577477214983,66.562136090746705,41.654048825163919
O15431,83.503079747785236,116.41907655451593,120.47183746120542,135.78534772931468,29.895263046036487,,127.89198118599624,,115.93529236251312,53.271906204001574,85.096223459540226
O95503,20.223874213974611,,60.959290133254946,48.345763070076821,,,39.644566084204278,35.153830634227752,37.695640962397512,54.863243069047961,
Q99538,37.147789378933624,30.987292427251216,88.150471832870224,108.12618688651197,43.516089819385833,,72.136258211730649,49.763879782747722,30.079706601952243,59.994480012346813,77.641508455235098
Q99536,140.3337632928031,193.40376370638603,129.60571324039643,153.15934142132278,154.65224876490291,104.19581768276582,107.53231832787094,223.604672030709,117.33227490765125,247.18143296004928,186.18156706773047
Q96RS0,20.09539999515998,,24.408261473348905,43.895661860721532,29.291658984834594,26.718039515524193,34.140112083578032,24.547823218426384,37.543218025398801,,
Q9NS69,203.50900522015277,163.50082318224929,225.74497722616454,224.58279519512607,166.49249602669195,135.93630841446827,185.49078729491862,171.64497898243189,142.80937238637622,171.3397755005675,214.42456895583211
P12755,,,30.459366240048428,,,11.474966207848643,,37.724843220488751,,11.416361352886696,
P13489,156.88838505646308,157.1516578848003,140.24905303016672,215.7371128321179,180.85052916483619,112.81697310702636,186.54281690258992,154.80400811516441,138.51110079195553,208.85106648354505,185.12844013990536
Q8WZB0,23.391459893680967,,,48.377224308577581,,64.30464284945522,,,,,50.071681517363274
Q9HD34,92.758538794277626,92.931378856959,68.292846967956109,53.065398709917766,38.935809826477502,47.206381647462223,57.267309166277059,97.670433847662522,,77.305331508766514,78.94904994435926
O14745,138.04859833313833,144.58142818079935,91.925309111174087,104.75293470935399,86.982997795380342,67.502274898155306,210.32582677850314,117.99155347606002,50.093290513239026,133.28201606279598,142.15446409155612
O14744,115.63123528523856,128.22060729193035,128.57904050425097,190.64674824944737,92.244678883815141,109.83086374249622,151.06659271947646,112.83851889378809,95.031715762684925,123.38418863686023,134.49174237410435
P50402,165.77631222198815,50.370199590723338,163.95746307125827,189.16479805281577,153.24704245978705,93.553492372859239,136.69013147613876,73.453850998406509,67.694418571700339,264.60240317017332,176.24787559176033
Q96IK5,,,27.06107037939136,,,,,24.579880556823355,,,
Q96IK0,,42.063004628213463,,,,,,,,,114.25567385180742
P10599,293.8102078669412,268.06050779618329,276.08520934885723,375.73136789263572,319.28955403948703,191.5388808235393,289.93859172798142,218.27465941039179,287.83231813583387,354.47292138387502,283.02004238239323
Q8NCH0,49.08927259522158,35.161261328203189,41.858012386857432,61.858716744508001,38.906326672579468,22.687085183087188,40.800678440888511,,25.050281214685697,55.466861172439771,42.871799656725059
Q9BR61,52.294914591840872,18.525609276820923,26.378191391659612,51.342872597281321,35.570642212656175,28.848485216498883,46.790178095554239,54.387573799449029,23.93614722503554,45.766062063392312,48.268689824894523
P52803,,,70.391485283815072,,,,,,,,
Q96C01,78.028149634580984,124.8681305592837,109.073942981385,141.4692267539177,135.99761525603526,82.001532031938524,131.8542130475644,106.95176071502523,130.51972114439175,65.748176418365333,83.25888378247582
Q96C00,,,,18.282253434643945,,,,,31.886923373368774,,
Q00169,87.070510000640567,44.466262660661663,131.79425026474198,107.22745940664448,69.374936009702068,50.809222353824524,91.861180614682851,76.540108919991411,72.690383470006878,99.361177107482092,71.91358646216635
Q969X1,40.665290077787461,55.698903629650459,72.155123723165673,,46.731918012284794,54.281395297462595,,58.734773972954834,76.035840242622015,102.5414753253433,57.450058104626976
Q8NBJ5,124.4110047489044,108.32643521338036,91.249220302621964,138.41799702328208,98.855417074001537,89.808526491049349,98.937777200591029,63.310656156273296,62.478508124810283,158.14804279530168,132.72696958270819
P20155,,,,,,,,82.030413743152096,,,
P17676,55.193968529932548,25.552685210567873,65.104875075014604,,71.897613819433417,,46.850222681782618,,39.885485456648112,,59.325604879746507
Q8N300,,,,71.556628939215514,,69.56047527413125,,,,,58.984885559804972
Q6AI08,22.439136820121366,22.950981223613795,25.565478238880697,41.298714586992411,29.757536225429391,25.358291171355319,111.25124827979577,27.079763575695594,28.772076187609638,27.080913340483864,51.077722932725315
Q9H2P0,66.852291002523728,34.451446551673577,80.62537222863331,94.305455355729563,66.073139055763932,50.72660443449297,89.800706796633392,56.289157035573652,49.806156088072591,64.344012734062446,82.534241165203184
Q92979,164.16326651523275,109.21122855093286,108.52149973777465,187.96449059459451,108.068885784195,92.79827178080177,124.85530384996291,94.740875025742682,123.58022023429862,112.11241347798988,118.36879054119261
Q99943,48.373239746867817,65.463234972380675,72.588758806253338,104.55795850133349,61.293747127929173,55.683401204778619,40.786344784254638,60.592492896157644,64.671073292905106,57.668609775179725,65.302190863603983
Q9BSF4,49.233324296224701,48.651318190638385,84.016768360564242,85.651604201150874,62.540393859400865,55.339905591958484,71.192997992240194,47.505192169393737,40.836894932643368,61.256064093556709,51.00082425738988
Q05823,16.703667567350095,,33.125653245291616,30.843273792318264,24.463179173992415,36.798922133703925,28.96550675018317,34.185187064468302,21.503670024229013,12.887289876938153,39.126034701345347
Q8IWX8,98.89617289083877,66.62779188605181,100.8792272227234,142.77042063313522,67.575727369856978,83.325867978611882,95.193475172214661,87.325183785132978,55.210279961334585,83.995383066970433,84.129929291766572
P24928,70.857147038277404,45.722830078282925,75.335859781259003,99.120394666703532,64.257630302025191,63.953786306826466,76.830503026058977,66.600397928099312,51.663573092138641,61.769963278598659,80.44778410822407
Q14061,36.287937435711839,39.717672986194728,145.08158714516568,117.41287245664127,57.573678701898963,48.773784009297778,66.284106108288128,154.10373302000269,26.249099035907157,58.257054901861665,76.522786866153282
P49427,62.072783817662128,65.792343850360254,42.856271852421536,93.027191561582654,55.25097429184742,45.086638032789772,75.944944664583105,33.520203441842426,29.213854939899957,32.609731119482319,81.413390330229035
P63220,191.01956340887105,184.01776876760246,220.39014863545935,302.90949774510756,249.27772174624769,159.42618427730608,223.61937002238355,169.11091778756244,157.60375771917552,231.41239266081038,291.77037767547398
Q9UQ49,19.58262143945085,,37.512460770996356,33.314177313827543,,28.519233814774701,,35.661947016961236,,26.232892751186313,
A8MT65,,,49.820893833547281,,,10.500841209957979,,,,39.073998741632934,15.65850964110626
Q96CW6,28.597834469718116,42.292003450268595,,31.062865132306275,41.061715575784184,45.608269191954669,26.116205258563642,31.514983450160376,,49.381508386886864,37.071801936669189
P09228,,,,,,,,,,30.071063783910198,18.275538353188576
Q9Y6Y0,36.240980247178271,,,46.725334610681706,56.549487405235162,29.043665163644842,50.746591988866214,47.323636269508427,15.433485371693955,17.225775153260972,49.67062460682525
Q4G0M1,,,,38.9841020735985,,,,,,,
P00505,190.78835127206813,215.42804345641898,306.27588297340799,233.96858460862879,179.06949134625998,123.99511625725769,217.12554907313816,172.33942438415491,190.90029648661712,194.23207605420362,222.3127806991013
Q9Y6Y9,,,,,,,,,33.077662337192066,60.494077447678535,
Q9UKV5,39.694883853071843,,26.725293798438333,52.151903292794742,47.79119708882083,81.831761362895392,31.693381624528868,35.434652603301849,,31.901492136655115,44.674231293161093
P35354,27.881642090070244,,,,48.798902352652078,,,,,,
Q9BV10,18.385824887761231,28.09044401782235,26.665612282217978,,30.640161576164669,,27.580721713828787,25.111319044097879,,36.823197454593121,
P07992,42.657740555839212,33.886958390268113,59.811037732449876,66.395821435706964,54.929110670239403,48.213123732918611,53.322574489221473,39.928109023866618,40.329581769261367,42.285019445377635,60.442228641308361
P07996,21.517968870836174,28.030723625382098,19.696425396303951,20.756092999310862,26.019599293009712,31.294732828906309,25.244922054404032,44.158716964310109,11.800523848737738,121.38757704562856,71.256461185295294
Q8N3U4,80.763988932087855,42.767737984522142,94.951735735745672,121.65750775594984,61.225003619245534,57.201560645982475,88.497751630093262,89.011052762880908,48.212371241849901,77.79896616461302,66.911508838253553
P07339,118.22990115702156,270.60826295058268,261.79319285897469,183.73246887337351,178.20486839815274,93.882177253138067,262.53133237686984,135.23253088920055,96.728168320313898,332.58141655759135,182.57312403844188
Q9UJV9,59.515242351145865,54.942762239750969,64.436928826961562,106.67373182759907,68.089978660110049,59.897886471121041,100.45093454817557,77.28665894084078,42.970036202375617,89.73000760505208,60.461280535992294
Q9NUM4,63.486311405688518,43.343903966305355,59.177313856180511,69.691837270984081,105.39504309446143,42.803081957330988,53.156122981764419,41.031604522514229,31.218655676955251,98.080780924966746,46.135336425866193
Q9UMX5,86.673228459030483,60.370627299479345,113.756154175205,138.25233703360584,99.360430525152523,81.937308754174211,71.141609924907371,109.14413058475516,74.404104410216604,126.94499958599677,138.56411075065122
P05204,153.52401328030211,129.65326641700167,201.87976865106859,266.18226915791178,166.25243820797888,164.70105658497749,176.18546029373655,175.80506716896335,152.61938047623738,210.99138877730525,234.5228171503226
P14384,67.267590359471413,,,35.120503850816526,,,45.983488054328603,,,47.811030027601319,
Q9BVG4,,104.13491030032093,123.70899667562101,196.82394598887808,123.98269644488427,90.131203997588401,112.0619989948334,,128.60610768517446,160.12464539534349,169.76122273031237
Q9BVG9,49.368134008747738,35.368995689623553,48.825101196127811,55.657398308397099,56.647670690427447,47.365031242921702,26.908666636445986,27.066797256837624,54.020396226729197,45.416436918530998,35.233380570807199
P04155,,,,,,,145.37683829189422,,,,
P54687,,114.2986108156967,,117.0844664790651,36.857926319000114,102.58684211883629,,110.82477631952088,,27.211364785530357,164.09457949196192
Q05513,29.971765521563064,26.743557198617225,34.329322506484424,45.880203246557073,18.437087870837342,,23.072472835703739,,25.439801614796437,38.407815347591871,34.908399242485636
Q05519,124.87406679070607,92.790877315163129,131.43148160606037,176.09877258097708,77.281590406613233,100.53966079396194,90.191467264538844,101.97160689506818,86.871502380878908,106.43988028695769,115.27807131547137
P11387,149.99614089765043,138.72703752997896,175.55261541703462,187.20478116421472,130.12698442015343,111.62558314423619,254.22882173902363,143.98244245142709,138.47031288668072,146.19222521508451,159.13738862811149
Q96PP8,,,,,,,,35.090193544002865,,54.234200202044121,
Q96PP9,30.688984444011531,,,18.777511804613937,,,,,,23.09433665610058,
P05783,384.4993467357437,354.30896026406725,347.02265545152005,155.93161618428667,461.22792472627526,143.65044699239067,578.89279126096369,57.616600682567906,38.348778696553403,142.32082953324343,279.99373980481892
P14406,146.54149907644819,133.88351604643339,268.14882969065752,259.55803526501791,127.93413142399966,146.26900057970619,164.03078097852969,154.05887088734269,149.89461956663558,170.19938565633808,177.46447040082725
Q96GE4,,,,25.036864637441248,16.167021432274051,19.835543614633,14.617442387042646,27.50782180728903,,10.666810847586577,37.525775981669852
Q13541,74.474804020154991,109.1599973325355,117.91790915574005,163.42231999156044,109.41017702313604,99.93566865038116,87.842280506305499,87.45475973447229,93.147283594367323,65.421024471748694,128.71768133997497
Q13542,78.134673275507524,,,160.53026565146709,69.105278129111767,113.05433880980307,49.367784604274412,87.401491844853382,,75.920890017463435,61.887840576710367
O95714,25.817256538787376,12.16579945664121,28.05498721964867,42.275206638667363,28.79210312813046,23.243139065947901,38.184238119773255,29.174666012108382,27.135570377870124,33.334097088575334,31.261942544046907
O95716,30.038752618480807,38.116510225753345,149.20449137503635,51.633397044513401,58.133510905651043,,137.49122619445475,65.689727210384675,46.99064145023555,44.27762999661045,45.821182686536034
O00221,26.450538515359415,,,37.355589659353015,,28.583466761593634,24.653166966539807,34.688200893300596,29.902255176108174,44.543609339647162,27.818740971827719
O00220,18.882776404831461,18.394543441980005,22.405497526619136,,46.152766544296782,29.403719672088641,44.878823040299231,,34.989537675858493,,
Q6PD74,31.118097478731492,36.300422051237966,53.647463279784212,103.75535944429028,60.060470422762911,60.053030270325813,97.272921905789801,63.497215792891623,51.766881195825086,89.648159100018745,104.82072542574103
Q13895,116.82724872414616,97.502643936685942,91.110680489956124,131.75521452708986,93.479138680823709,114.16550674169171,118.75251825285353,72.349943002008501,81.437067182134754,86.060750619950412,133.56899062954685
Q9NQ92,,,,,43.932478869340635,,,,,,
P10412,143.19397851643501,133.86400342230277,178.63375230866214,147.52490748480753,191.44434346643698,140.73496440970152,96.963313877409405,157.96615829302741,126.20827204207052,114.53084958450454,192.02464207300477
P29317,43.380109652165721,64.88872435305619,44.546486784329311,58.716497849192422,100.1536360887692,,58.132337165891634,15.761926787054056,69.439119093367097,163.00438713715712,121.85192157059105
Q5T0W9,27.192757552121108,,,21.825109696850255,,,34.716800138919588,15.789406080043944,,,
P32970,43.868383452520781,,,,32.757310364469866,,,,,162.19979563265454,69.158203822789432
Q8WU10,63.9690389227571,21.522085837598603,32.753677663941779,29.957660376406437,20.177492588347391,31.185107020313527,49.336319786747737,49.149096811234344,33.776419617495556,43.406501939444269,72.717948980046344
Q8WU17,23.116432698135881,18.211485472227615,,33.396870171663785,25.850492620645657,27.620872735974547,64.913479842012052,35.224907184180012,25.114733320379692,19.446855643380587,40.682431404446028
A5PLL7,44.790193694287098,,,,,,,,,,
Q8N111,,,,,,,,,,71.554579719276489,
Q9BQA9,39.344470841586187,44.933333029090846,49.667306833500696,48.227629669888955,42.072455913050099,,67.721010201110786,50.04503331924866,27.034017120545116,92.708263231495735,53.459486570985298
Q9BQA1,136.17108067816091,174.90527338271818,155.60729916752769,213.26231473277346,123.3061575780664,141.94121379190491,174.13694420223817,136.3385898968439,114.55423060672791,153.37729205496726,181.14635890182254
P36507,117.85032932690387,85.753318902045109,132.45864113681174,163.20098244106399,94.731935027830687,87.266743046540526,132.72656634118337,108.90024781317182,83.70392214765549,131.08083327621685,145.49658202996838
Q9BRA2,151.12496975055092,158.48027355535211,191.99224791612446,210.24795427134981,171.12895086277379,159.75115733801812,141.56281418949212,151.64545968320436,146.52382324258085,193.96415789507742,167.88588376007851
Q8IZD4,,,26.999538743256256,44.175143297657719,42.53687076835341,12.183299551103229,36.893667757005502,32.216011784134551,20.791662845340817,30.537375643899452,43.605304408792243
Q9HBT8,,,,,10.278230454109464,,,,,,
P84085,92.597126839192001,83.369789983431133,138.18709617998101,134.98407368266109,111.7418029695386,81.330458686581139,195.73637200299439,99.207442091832505,101.25470323056913,169.0779036913822,113.97054892818102
Q9Y2R0,130.09153677669249,116.69975226692345,165.60424846769385,173.55255017546162,144.46299467883057,120.54007021042757,89.120416702086345,67.361248155125097,126.72884710465108,157.06309816018998,103.85599790716742
Q9Y2R4,85.463222751876685,76.248780874505215,84.023586430678051,108.96510762577979,64.313042378714599,63.078044360750688,70.451720120712011,58.637788642420652,75.060272999874442,48.293021079600514,84.315892535597243
Q9Y2R9,102.99641212275264,108.91114648932172,150.55133642593114,135.00341034179198,97.842591748597556,81.161234370817951,151.2605167835535,85.645500630584976,94.856239631198477,100.35969236628739,131.4590946863386
Q96S44,57.039750073220802,75.28782840124812,97.611954469399734,116.380356694024,64.07719184145418,73.808788498799444,93.989535862901334,96.448074927153058,84.989098905023511,83.538963382469589,112.19748145412375
A0PK00,,,37.239092232052208,42.95186803533992,,25.14850964103902,31.491765122228912,55.531212816284402,24.425236307933304,59.034152659363642,64.960605525795003
Q9Y4H2,39.904719561738567,13.577189827613973,28.863644976348859,46.003159750665965,30.947368350394822,16.769460635763252,12.929217935372346,,22.416507270933749,39.380810196103312,24.780081031099009
P07814,172.05292736735882,144.27431238905811,226.15498922612505,207.99866618059215,138.94979056820668,131.91909321102941,168.56247576814076,132.5543775672698,137.0211035979751,149.10832293630102,194.95382602250493
O15240,,,,,,,36.304387301166564,,11.054455038897668,,21.551076048759633
Q86YN1,32.728978805445571,34.046508199403853,67.988485956669251,61.931978391291175,53.549603957157359,18.866917520260046,74.110247305754399,31.34742415221065,59.676209188517767,63.876412522441143,38.434600188654436
O14950,172.37116392280154,128.25997241456938,208.33819855098548,211.51161613092134,202.91675200046905,89.784511700442536,180.2924550577327,214.75645403477702,130.38215799740044,323.1186786472345,334.89695130698806
Q9GZV5,42.232377922037372,,,,54.94552384394671,,,27.747771419451897,,,52.840759497964441
O60262,,76.612873944133852,83.71970757528976,100.34014043787802,,,43.169545538754598,,,,
O60264,122.76188196974446,77.631464801240654,130.65233967375585,167.33624207303583,104.59610888388606,95.373229984944658,155.50336791581447,109.33944358370429,82.118344850501998,105.64363797477638,142.07902559008303
Q9Y613,57.324118004563751,29.237597980884495,39.446536862222644,78.944650975849029,58.97044389080488,62.98000816510865,93.519707323200365,36.131859741285808,52.728133371805825,72.503335198767445,90.599483081155199
Q9BV38,113.71602407502333,103.47824298763305,136.91765641043798,139.96662850086238,87.300838514426417,83.889736770958891,127.84630314640818,57.902760748350033,79.174650353194039,70.08514923796416,121.97726731048522
Q12929,,47.341961920545828,,52.03985141771043,44.321836543395627,,47.643016503684258,,12.651486493246439,86.870243275288843,42.744559015349388
Q9UBE0,125.35071841668936,126.51027286037716,138.8385183539078,231.9730942757225,154.87625444776216,121.11229230680988,169.59453198992395,146.66374988266526,99.045271511643378,122.86672585765444,184.51695553310046
Q9UBE8,,,11.202400442683809,,,,,,,,
P03905,50.217496318304626,51.993132361256038,67.594406470426904,53.659886928133254,52.21151085562208,31.998668000944896,59.880467661881738,30.839703717929439,40.675590939332345,68.554520427873371,57.425714625520506
